student_id,age,gender,parental_education,study_hours_week,attendance_rate,extracurricular,sleep_hours,previous_scores,tutoring,internet_quality,family_income,health_status,final_grade
STD00724,23,F,bachelor,6.24,55.66,Yes,6.43,64.55,Yes,Good,Medium,Excellent,91.69
STD00870,25,F,high_school,5.89,,Yes,7.01,58.31,No,Good,High,Good,83.29
STD00347,24,M,master,10.93,69.69,Yes,6.06,50.67,YES,Good,Medium,Good,100
STD00092,24,M,master,7.56,53.18,Yes,8.91,73.74,Yes,Excellent,Medium,Good,100
STD00675,25,F,high_school,15.82,52.32,Yes,7.01,42.0,Yes,Good,Low,Good,96.25
STD00439,20,F,bachelor,,53.82,Yes,7.55,60.04,Yes,Good,,Good,89.55
STD01350,21,M,bachelor,16.97,54.07,No,7.11,76.03,No,Excellent,Low,Good,100
STD02278,25,M,high_school,16.44,48.68,Yes,6.98,57.93,No,Good,Medium,Excellent,100
STD01463,23,F,doctorate,14.02,67.9,No,6.91,60.49,No,Good,Medium,Excellent,98.58
STD01755,22,M,bachelor,6.48,59.29,No,5.93,73.51,Yes,Excellent,Medium,Good,91.85
STD01256,22,F,bachelor,20.43,63.78,Yes,2.27,67.34,Yes,Poor,,Excellent,100
STD00593,24,F,bachelor,,49.22,No,7.85,58.79,No,Good,Low,Good,93.12
STD00164,23,M,high_school,10.57,,Yes,7.68,60.79,No,Excellent,Medium,Excellent,98.66
STD01612,25,M,bachelor,14.64,58.13,Yes,7.29,47.9,No,Excellent,Low,Good,97.78
STD00208,21,F,high_school,9.9,61.43,Yes,,66.63,Yes,Good,Medium,Excellent,93.21
STD01242,22,M,doctorate,21.4,46.29,Yes,6.85,39.21,No,,Medium,Excellent,98.97
STD01508,19,F,master,10.97,84.26,No,5.5,55.04,Yes,,Low,Excellent,100
STD02143,21,F,bachelor,5.6,63.63,YES,6.17,59.78,Yes,Good,High,Excellent,97.48
STD01353,23,F,bachelor,7.62,62.52,No,7.95,58.32,No,Excellent,Low,Poor,92.56
STD02074,19,F,high_school,4.88,70.85,Yes,7.23,55.52,Yes,Excellent,Medium,Good,92.9
STD02221,22,M,bachelor,13.28,56.38,Yes,5.93,60.16,No,Good,,Good,97.11
STD01172,23,M,master,16.65,45.37,Yes,5.73,41.39,Yes,Poor,Medium,Good,94.23
STD01189,23,M,doctorate,11.94,56.85,Yes,3.88,60.58,No,Excellent,High,Excellent,100
STD00466,19,M,high_school,9.25,87.0,Yes,7.97,67.76,Yes,Good,Medium,Good,98.0
STD00538,21,M,high_school,16.11,46.42,No,5.66,61.56,No,Poor,,Good,91.43
STD01106,21,F,doctorate,13.21,70.28,No,5.64,68.28,No,Excellent,Low,Good,100
STD02307,20,F,master,12.76,56.11,Yes,9.47,54.5,No,Excellent,Medium,Poor,96.7
STD02075,21,F,master,8.03,69.14,No,10.08,57.91,No,Poor,High,  Good ,96.61
STD01007,25,F,bachelor,6.75,70.71,No,5.93,73.27,No,Excellent,,Good,89.05
STD00036,19,M,bachelor,10.56,50.3,Yes,6.53,54.52,No,Good,Medium,Good,92.42
STD00719,22,M,bachelor,8.19,,Yes,7.24,63.9,No,Poor,High,Poor,86.7
STD00717,22,F,high_school,20.25,57.31,No,8.25,52.24,No,Poor,Low,Good,93.9
STD01398,25,F,doctorate,,60.42,No,7.11,57.79,Yes,Good,Medium,Poor,96.4
STD00104,22,F,master,9.09,66.25,No,6.99,61.2,No,Good,Medium,Good,95.73
STD01253,23,M,bachelor,6.37,,Yes,5.84,62.89,No,Good,Medium,Good,80.11
STD01674,21,M,high_school,,57.18,Yes,5.56,49.8,No,Poor,Low,EXCELLENT,66.34
STD02097,18,M,high_school,9.55,67.05,Yes,7.46,54.3,No,Good,Low,Good,90.19
STD02002,24,F,bachelor,9.45,65.69,Yes,7.75,63.79,No,Poor,HIGH,Good,95.22
STD01575,24,F,bachelor,14.25,61.29,Yes,7.8,,No,Good,Medium,Good,98.82
STD01087,22,M,high_school,8.87,68.56,Yes,9.76,59.97,No,Good,,Good,91.63
STD00146,21,F,master,4.11,68.65,Yes,5.69,48.98,No,Good,Medium,Good,83.36
STD00737,19,M,high_school,5.4,55.03,Yes,6.2,65.62,No,Good,Low,Excellent,80.84
STD00286,22,M,bachelor,18.08,64.01,No,5.47,43.31,Yes,Poor,Medium,Good,100
STD02231,22,F,master,6.22,48.2,No,5.93,73.24,No,Good,High,Poor,88.2
STD00768,23,M,master,,,Yes,,,Yes,Excellent,High,Good,100
STD00125,20,F,doctorate,6.19,64.32,Yes,5.19,55.89,Yes,Excellent,Medium,Good,94.61
STD02156,23,M,high_school,6.3,73.18,No,7.9,50.24,No,Good,Medium,Good,86.62
STD00879,19,M,bachelor,16.63,66.59,Yes,6.46,52.4,Yes,Good,Medium,Excellent,100
STD01999,22,F,bachelor,5.62,51.29,No,5.92,69.42,No,Excellent,Low,Excellent,89.69
STD01230,22,F,high_school,85.83,72.33,No,,50.13,Yes,Good,,Good,100
STD00636,18,M,high_school,14.06,57.68,Yes,5.79,70.72,No,Poor,Medium,Good,95.24
STD01968,22,F,master,17.63,68.27,No,4.92,59.53,No,Good,Medium,Excellent,100
STD00998,18,F,bachelor,1.57,74.84,Yes,6.34,35.82,Yes,Good,Low,Excellent,84.92
STD01961,19,F,master,20.7,51.46,Yes,5.44,50.13,No,Excellent,Medium,Good,96.07
STD01462,21,M,doctorate,6.21,63.31,No,5.35,65.39,Yes,Good,High,Poor,97.36
STD01098,23,M,bachelor,12.58,54.39,No,7.09,47.09,No,,High,Good,93.2
STD00743,19,F,high_school,13.18,39.62,No,9.05,69.26,Yes,Good,Medium,Good,97.8
STD01457,23,M,high_school,,61.77,Yes,5.47,61.77,No,Excellent,Low,Excellent,79.13
STD00076,20,M,bachelor,3.66,63.01,Yes,7.03,64.49,No,Good,Medium,Good,82.36
STD02393,22,F,bachelor,5.99,65.94,Yes,,48.97,No,Good,Medium,Good,77.91
STD00696,23,F,bachelor,,61.34,Yes,7.18,,No,Excellent,Medium,Poor,79.31
STD01450,20,F,master,16.61,70.0,Yes,7.55,58.05,No,Good,Low,Good,100
STD00591,21,F,high_school,7.47,49.1,Yes,9.27,47.57,No,Good,High,Good,94.46
STD00053,18,M,bachelor,7.65,35.85,No,10.1,47.88,Yes,Good,Low,Good,86.64
STD02026,22,F,bachelor,1.63,60.48,No,8.96,48.97,No,Good,Low,Good,77.03
STD01279,20,M,bachelor,7.96,,Yes,6.62,60.2,No,Good,Low,Good,88.58
STD00799,19,M,bachelor,6.06,53.79,No,,53.76,No,Good,Medium,Good,89.36
STD01460,22,F,bachelor,16.7,57.48,Yes,8.59,71.63,No,Excellent,Medium,Good,100
STD00915,20,F,bachelor,9.43,69.74,No,4.5,59.58,Yes,Poor,Low,Excellent,92.41
STD00634,25,F,master,,50.47,No,9.11,64.91,Yes,Good,Medium,Good,100
STD00938,19,F,bachelor,6.02,52.89,No,7.26,,No,,Medium,Good,89.72
STD00982,22,M,bachelor,13.99,77.59,Yes,8.23,45.49,Yes,Good,Medium,Good,100
STD01814,23,F,bachelor,6.73,59.25,Yes,8.95,55.62,No,Excellent,,Good,85.81
STD02163,18,F,high_school,1.71,61.0,No,5.72,53.72,No,Excellent,Medium,Good,79.31
STD01184,19,M,doctorate,7.03,57.63,No,8.83,54.07,Yes,Good,High,Good,100
STD01372,20,M,bachelor,14.2,,Yes,6.77,61.68,No,Excellent,Medium,Excellent,100
STD01568,23,M,bachelor,11.92,47.88,Yes,7.56,37.77,No,Excellent,Low,Excellent,96.5
STD01645,20,F,MASTER,12.09,63.22,No,7.05,68.94,No,Good,Low,Excellent,94.17
STD01522,22,F,master,10.89,60.35,Yes,7.61,51.95,No,Good,Medium,Good,97.78
STD01096,19,F,bachelor,,48.92,No,8.42,67.53,No,Good,Medium,Good,82.74
STD01566,22,F,bachelor,14.31,70.05,No,7.87,51.46,No,Poor,Medium,Good,96.67
STD01254,18,F,bachelor,16.94,54.33,Yes,6.61,55.46,Yes,Good,Low,Good,100
STD01594,24,M,bachelor,4.72,69.74,Yes,8.71,59.94,No,Good,Medium,Excellent,92.29
STD01690,18,F,bachelor,15.89,61.46,No,6.76,55.89,No,Good,Medium,Good,100
STD00094,20,M,master,13.01,64.93,No,8.32,50.29,No,Good,Low,Excellent,100
STD01091,18,M,master,7.31,61.45,Yes,5.49,59.41,Yes,Poor,Medium,Good,87.82
STD01161,23,F,bachelor,13.06,,Yes,7.42,39.23,No,  Good ,High,Good,90.89
STD00461,22,M,bachelor,13.9,68.23,Yes,,52.61,No,Good,High,Good,100
STD02190,19,M,bachelor,9.0,69.97,No,5.25,38.06,No,Good,Medium,Good,89.75
STD00941,23,F,bachelor,4.73,61.33,Yes,8.4,47.64,No,Good,Low,Excellent,84.81
STD01427,23,F,bachelor,,63.2,No,5.62,73.03,No,Good,Medium,Excellent,90.88
STD00322,18,M,master,10.57,,Yes,6.51,53.57,No,Good,,Excellent,100
STD01727,25,M,master,4.9,49.0,Yes,6.47,52.36,Yes,Good,Medium,Good,88.7
STD00384,24,M,master,12.31,57.19,No,5.17,68.46,Yes,Good,High,Good,100
STD01561,18,F,bachelor,,55.06,Yes,7.04,68.89,Yes,Good,Low,Good,89.55
STD00098,22,M,master,12.19,74.71,Yes,7.39,59.51,  Yes ,Good,Medium,Poor,100
STD01694,18,M,doctorate,8.61,75.2,No,7.13,64.34,No,Poor,,Excellent,95.38
STD01357,22,M,high_school,9.77,69.86,No,7.69,58.84,No,Poor,Medium,Excellent,92.6
STD00957,21,M,master,11.39,66.93,Yes,7.27,49.81,No,Good,Low,Good,89.83
STD01686,19,F,high_school,10.98,,Yes,6.36,67.25,Yes,Good,Low,Good,86.58
STD01808,23,M,high_school,8.97,71.25,Yes,7.08,60.84,No,Good,Low,Good,90.44
STD01019,22,F,bachelor,,61.23,No,5.68,54.69,YES,Excellent,Low,Excellent,100
STD01012,23,F,high_school,4.66,,No,7.7,68.74,Yes,Excellent,Medium,Excellent,95.12
STD00106,21,M,bachelor,10.63,75.1,Yes,7.43,63.01,Yes,Excellent,,Poor,100
STD01453,21,F,bachelor,13.71,56.54,Yes,6.5,62.24,Yes,,Medium,Excellent,99.98
STD00429,23,Female,bachelor,,57.13,Yes,7.89,,Yes,Good,Medium,Excellent,100
STD01409,22,F,bachelor,18.27,63.53,No,5.4,53.33,No,Excellent,,Poor,97.19
STD01296,19,M,master,3.48,74.89,Yes,9.34,78.11,Yes,Good,Medium,Poor,91.32
STD00553,24,M,master,6.83,62.49,Yes,7.39,57.37,Yes,Excellent,Medium,Excellent,97.06
STD00864,19,F,bachelor,10.15,79.04,Yes,,49.92,No,Excellent,Medium,Good,94.85
STD02194,20,F,bachelor,14.99,52.22,No,6.26,70.56,Yes,Good,  Low ,Excellent,100
STD00611,20,F,high_school,3.3,59.53,Yes,8.18,56.43,Yes,Excellent,Medium,Good,91.61
STD00011,21,F,high_school,3.3,57.59,Yes,6.29,51.81,No,Good,Low,Good,77.4
STD00684,21,M,high_school,18.26,,Yes,,49.84,Yes,Excellent,Medium,Poor,100
STD00963,25,F,bachelor,2.02,65.66,No,7.49,58.47,No,Excellent,Medium,Excellent,84.11
STD00856,21,F,bachelor,3.48,69.73,Yes,,51.68,No,Excellent,Medium,Good,80.02
STD01185,20,M,bachelor,16.28,57.93,Yes,6.25,54.36,No,,Medium,Good,100
STD00881,24,M,bachelor,12.09,59.73,No,6.25,41.92,No,Good,High,Good,97.62
STD01047,20,F,master,11.45,23.42,Yes,5.18,51.96,No,Poor,Medium,Good,81.43
STD01337,20,F,high_school,16.67,36.58,No,6.53,58.26,No,Poor,Medium,Good,92.49
STD02461,23,M,bachelor,3.99,51.86,No,6.83,45.05,No,Excellent,High,EXCELLENT,85.98
STD01393,23,M,high_school,,60.23,No,8.37,36.49,Yes,Good,,Good,97.34
STD01128,24,F,high_school,,57.47,No,9.14,,Yes,Excellent,Low,Good,100
STD02379,25,M,bachelor,18.07,105.23,Yes,7.35,52.9,No,Good,Medium,Good,100
STD01593,20,F,master,13.2,65.82,Yes,7.67,54.22,Yes,Good,Medium,Good,100
STD01250,20,F,master,13.37,53.86,Yes,8.38,54.7,Yes,Good,High,Good,100
STD01538,18,M,bachelor,12.14,63.12,No,5.3,48.61,No,Good,Medium,Poor,87.77
STD00441,19,M,bachelor,11.81,65.34,YES,4.73,45.48,Yes,Good,Medium,Good,91.55
STD01272,22,M,bachelor,,68.18,Yes,8.38,73.28,No,Excellent,High,Good,100
STD02510,25,M,bachelor,16.04,53.11,No,,55.36,No,Excellent,Medium,Poor,101.07
STD00525,18,M,bachelor,7.79,46.87,Yes,5.82,52.32,No,Poor,Low,Excellent,80.69
STD01939,18,M,high_school,9.29,66.11,Yes,6.12,52.29,No,Good,Low,Good,82.1
STD01072,18,M,master,22.69,41.94,Yes,,64.18,No,Excellent,Low,Excellent,100
STD01546,19,F,bachelor,14.87,,Yes,9.0,71.52,Yes,Good,LOW,Poor,97.5
STD00710,19,F,bachelor,1.91,66.97,Yes,6.58,41.75,No,Good,Medium,Excellent,78.11
STD01701,21,M,high_school,17.79,53.89,No,7.92,49.21,Yes,Excellent,Medium,Poor,99.3
STD01960,19,F,high_school,2.65,58.22,Yes,6.26,44.93,No,Good,High,Good,82.75
STD00078,24,F,bachelor,6.12,65.04,No,6.93,47.36,No,Good,Medium,Good,83.93
STD02269,21,F,high_school,4.15,60.88,Yes,7.37,53.8,No,Good,High,Good,82.68
STD02476,24,F,bachelor,4.49,66.01,Yes,7.59,69.25,No,Good,,Poor,79.8
STD02085,19,M,bachelor,17.15,40.01,No,7.47,58.36,  No ,Good,Medium,Poor,94.2
STD01997,22,F,bachelor,6.06,65.54,Yes,5.05,51.81,Yes,Good,Low,Excellent,81.9
STD01060,24,F,bachelor,18.22,70.65,Yes,7.36,53.99,No,Good,Low,Good,100
STD00838,20,F,high_school,6.94,68.78,Yes,4.78,76.26,No,Good,Low,Good,78.72
STD00402,24,M,high_school,,44.42,Yes,,51.06,No,Good,Low,Good,84.04
STD01290,24,F,bachelor,,81.81,No,6.66,57.49,No,Poor,Low,Good,83.81
STD01394,23,M,high_school,,71.11,Yes,8.17,52.38,No,Good,Medium,Excellent,94.35
STD02217,18,F,bachelor,12.46,62.79,Yes,8.81,48.6,No,Good,Medium,Excellent,97.44
STD01080,25,M,bachelor,8.92,55.28,No,4.98,71.95,Yes,Good,High,Excellent,96.21
STD00266,21,M,master,13.94,71.33,Yes,7.01,57.13,No,Poor,Low,Good,97.16
STD01553,24,F,doctorate,7.17,57.54,No,,59.6,No,,Medium,Good,90.71
STD00048,25,M,bachelor,18.61,48.37,Yes,5.15,53.83,No,Good,High,Poor,92.21
STD02134,21,F,bachelor,10.79,53.88,Yes,9.2,67.78,No,Good,Medium,Good,96.8
STD00599,21,F,high_school,10.57,52.75,Yes,6.06,63.62,No,Good,Medium,Excellent,89.17
STD02145,22,F,bachelor,10.19,49.69,Yes,7.22,52.81,No,Good,Medium,Excellent,93.08
STD01368,20,F,bachelor,9.22,60.52,Yes,8.91,54.81,Yes,Good,High,Good,100
STD02508,22,M,bachelor,5.34,72.58,No,7.67,49.99,Yes,Excellent,Medium,Excellent,93.24
STD01419,18,F,bachelor,5.68,47.29,Yes,,63.65,Yes,Poor,Medium,Good,82.14
STD01579,19,F,high_school,21.05,54.67,Yes,6.3,63.98,Yes,Good,Medium,Good,100
STD01898,19,F,bachelor,5.69,54.75,Yes,6.29,62.58,No,Good,High,Excellent,97.7
STD02318,23,F,high_school,16.93,,No,8.7,63.27,Yes,Excellent,Low,EXCELLENT,100
STD01065,20,M,bachelor,9.76,47.86,No,7.61,57.71,No,Poor,Medium,Poor,79.16
STD00002,25,F,high_school,9.16,,Yes,6.53,,Yes,Good,Medium,Good,95.11
STD01643,18,F,bachelor,4.39,48.4,No,10.24,66.46,No,Excellent,Medium,Excellent,92.58
STD01683,23,F,high_school,10.48,64.66,Yes,7.4,52.81,No,Good,Medium,Excellent,93.79
STD02015,22,M,bachelor,4.32,58.49,Yes,7.18,54.28,No,Good,Low,Good,83.74
STD00112,24,M,bachelor,8.19,,No,5.71,56.39,Yes,Good,Medium,Poor,90.79
STD01050,25,F,bachelor,11.65,70.88,Yes,6.07,61.73,No,Good,Low,Good,91.41
STD00707,24,M,high_school,8.1,55.62,No,6.29,52.84,No,Good,Low,Good,80.47
STD01045,21,F,bachelor,12.25,68.16,No,7.62,60.26,No,Excellent,Low,Good,100
STD00320,20,M,bachelor,2.27,53.92,No,,,No,,Medium,Good,84.59
STD02012,21,M,high_school,,56.08,Yes,6.64,67.15,Yes,Excellent,Low,Good,100
STD01259,24,F,master,11.96,77.37,Yes,,66.87,Yes,EXCELLENT,LOW,Excellent,100
STD01521,21,F,master,10.62,56.98,Yes,6.93,71.98,No,Poor,Medium,Good,98.48
STD02153,23,M,master,1.27,62.64,No,,70.12,Yes,Good,High,Good,85.72
STD00435,19,F,bachelor,6.3,47.61,Yes,9.29,63.47,No,Excellent,High,Poor,84.28
STD00229,25,M,master,6.46,56.11,Yes,7.96,48.65,No,Good,Medium,Good,84.8
STD01338,24,M,master,7.01,62.56,Yes,7.04,55.59,Yes,Good,Medium,Good,90.99
STD00940,18,F,master,16.24,56.28,No,2.6,73.41,No,Excellent,Medium,Good,100
STD01134,24,M,bachelor,4.22,75.11,No,8.11,52.27,No,Excellent,Low,Good,85.66
STD01857,24,F,bachelor,14.67,31.78,Yes,4.81,57.32,No,Excellent,Low,Good,93.89
STD02334,20,M,HIGH_SCHOOL,,49.65,No,6.43,34.68,No,Excellent,Low,Good,90.77
STD01809,22,F,doctorate,8.49,62.04,Yes,8.37,56.01,No,Good,Low,Excellent,90.64
STD02182,20,M,bachelor,8.62,68.61,No,6.18,55.9,No,Poor,Low,Excellent,87.4
STD02046,19,M,high_school,9.6,56.07,Yes,6.18,68.79,No,Excellent,Medium,Good,87.11
STD00970,25,F,bachelor,12.9,56.79,No,6.48,47.37,No,Poor,Medium,Good,90.94
STD02494,20,F,master,12.8,51.38,No,,67.4,No,Excellent,High,Good,100
STD02384,24,F,bachelor,6.78,48.15,Yes,,47.4,Yes,Good,Low,Excellent,86.61
STD02292,23,F,bachelor,11.87,69.93,Yes,4.61,64.11,  Yes ,Good,Medium,Good,97.71
STD01714,20,M,bachelor,6.15,73.93,Yes,5.81,51.75,No,Good,Medium,Good,88.59
STD00513,18,F,bachelor,,66.72,No,6.1,,No,Excellent,Low,Good,78.25
STD01276,18,M,bachelor,8.31,62.51,Yes,5.69,61.67,No,Excellent,Low,Excellent,95.03
STD00648,24,M,doctorate,9.23,66.86,Yes,5.3,57.26,No,Poor,Medium,Good,91.47
STD01347,25,M,high_school,15.06,39.34,Yes,,62.93,No,Excellent,Medium,Excellent,100
STD00116,23,F,bachelor,14.86,67.57,Yes,7.0,71.69,No,Excellent,Medium,Good,100
STD00014,23,M,doctorate,6.85,44.78,Yes,7.05,58.71,Yes,Good,Medium,Good,92.85
STD01827,18,F,master,10.61,42.42,No,6.89,55.43,Yes,Excellent,,Excellent,100
STD02048,19,F,high_school,,50.63,No,7.34,57.73,No,,Medium,Good,89.35
STD02036,23,M,bachelor,6.01,52.51,Yes,8.27,,No,Excellent,High,Good,89.67
STD01651,24,M,bachelor,5.08,51.29,Yes,7.15,51.97,No,,Medium,Good,84.35
STD02212,23,M,  master ,,72.62,No,6.77,53.27,No,Good,,Good,87.08
STD02173,19,F,bachelor,13.72,64.91,No,5.77,55.02,No,Good,Medium,Good,96.08
STD00527,25,F,bachelor,13.2,59.52,Yes,,63.99,No,Excellent,Medium,Good,100
STD01133,24,M,bachelor,14.58,,No,8.83,47.32,No,Excellent,Low,Excellent,100
STD00492,19,M,bachelor,7.4,49.58,Yes,5.88,63.67,No,Excellent,Medium,Excellent,93.3
STD00984,21,M,high_school,10.32,55.24,Yes,7.58,,No,Good,Medium,Good,88.66
STD02050,18,F,master,7.26,,Yes,7.77,61.35,No,Poor,Medium,Good,85.46
STD00493,20,M,bachelor,11.19,63.31,No,6.0,44.58,No,Good,Medium,Good,86.72
STD01206,25,M,bachelor,3.6,63.4,Yes,7.88,63.56,No,Excellent,Low,Poor,83.81
STD01539,22,M,master,7.91,55.7,No,7.15,53.51,No,Poor,Medium,  Excellent ,89.17
STD01921,18,M,doctorate,11.78,60.49,No,6.31,51.71,No,Poor,,Excellent,94.76
STD00341,22,F,bachelor,11.38,72.66,No,8.18,,No,Poor,Medium,Poor,91.7
STD00609,21,M,master,2.54,67.74,Yes,5.41,52.13,No,Good,Low,Excellent,77.99
STD00883,21,M,master,9.24,67.19,Yes,9.12,56.39,Yes,Excellent,Medium,Excellent,100
STD02501,23,F,doctorate,14.02,67.9,No,6.91,60.49,No,Good,Medium,Excellent,97.84
STD00142,21,F,bachelor,8.33,54.07,Yes,7.02,67.96,Yes,Good,High,Poor,89.23
STD01512,25,M,bachelor,3.94,54.58,Yes,4.8,49.5,No,Excellent,Low,Good,76.31
STD02121,22,M,bachelor,18.96,49.5,Yes,6.71,56.99,No,Good,Medium,Good,98.13
STD01180,20,M,bachelor,10.95,75.17,Yes,7.78,57.66,No,Excellent,Low,Good,100.0
STD01996,24,M,bachelor,,57.23,Yes,5.88,58.74,No,Excellent,,Excellent,85.49
STD02073,20,M,bachelor,6.51,65.79,Yes,6.29,53.3,Yes,Excellent,High,Good,98.74
STD02486,21,F,bachelor,10.03,54.54,Yes,7.77,60.29,No,Good,Medium,Excellent,92.89
STD01282,20,F,high_school,10.24,47.52,No,7.52,53.86,No,Excellent,Medium,Good,93.24
STD01305,20,M,bachelor,10.57,55.36,Yes,7.64,71.17,No,Poor,High,Good,100
STD00340,21,M,doctorate,12.43,64.45,No,4.48,61.81,No,Excellent,High,Good,100
STD01174,20,F,bachelor,7.63,64.26,No,7.33,54.84,No,Good,Medium,Poor,84.87
STD01288,21,M,high_school,2.76,61.72,Yes,,,Yes,POOR,,Good,72.46
STD01524,20,M,master,2.33,49.09,No,7.07,64.95,No,Good,High,Excellent,88.05
STD01901,24,F,bachelor,8.06,60.22,Yes,5.91,52.76,No,Poor,Medium,Good,85.0
STD01454,18,M,high_school,6.57,49.3,No,5.92,56.7,No,Good,Low,Excellent,78.17
STD01992,21,F,master,14.28,65.96,No,5.8,51.88,No,Good,Low,Poor,96.99
STD01954,19,M,bachelor,11.42,47.4,Yes,9.62,43.76,No,Good,Medium,Good,88.52
STD00654,24,M,bachelor,12.09,54.71,Yes,6.51,50.1,Yes,Poor,High,Good,100
STD00835,21,M,high_school,2.59,50.12,No,,61.1,Yes,Good,High,Poor,75.83
STD01541,24,F,high_school,7.87,60.03,No,7.45,75.11,No,Good,Medium,Good,88.82
STD01160,19,F,bachelor,4.95,49.32,No,8.92,59.08,Yes,Good,Medium,Good,90.47
STD01576,18,M,bachelor,17.88,59.12,No,5.62,51.45,Yes,Excellent,Medium,Good,100
STD00096,22,M,master,,51.78,No,5.03,60.14,Yes,Good,Medium,Excellent,86.09
STD01602,20,F,bachelor,9.76,58.54,No,6.87,49.93,No,Excellent,High,Good,93.41
STD02150,23,M,bachelor,7.77,64.24,Yes,,53.24,No,Excellent,Low,Poor,84.7
STD00846,22,F,doctorate,7.11,55.86,No,8.12,68.41,No,Good,Medium,Good,94.72
STD00811,25,M,high_school,11.19,58.58,No,,58.67,No,Excellent,,Good,93.3
STD00872,20,M,bachelor,3.11,69.24,No,9.47,78.08,No,Good,High,Good,90.02
STD00993,21,M,high_school,5.86,47.19,Yes,8.32,,Yes,,Medium,Excellent,87.13
STD02175,22,M,bachelor,8.45,63.68,No,7.32,51.44,Yes,,Low,Good,94.07
STD02195,25,M,  bachelor ,8.42,53.12,No,7.95,40.87,No,Excellent,High,Good,95.1
STD01079,20,M,bachelor,6.8,43.3,Yes,5.15,63.27,Yes,Excellent,Medium,Excellent,91.98
STD00537,23,M,master,17.94,52.05,Yes,7.27,59.09,Yes,Excellent,Medium,Good,100
STD00939,20,F,bachelor,12.86,56.82,Yes,8.68,53.4,No,Good,,Excellent,96.19
STD02158,22,M,high_school,6.62,59.67,Yes,8.21,58.98,No,Excellent,Low,Good,88.84
STD00937,22,M,master,18.15,44.61,Yes,6.1,41.95,No,Excellent,High,Good,100
STD00344,19,M,bachelor,20.48,55.32,No,8.15,42.19,Yes,Excellent,Medium,Good,100
STD01796,20,M,high_school,10.71,60.83,Yes,8.12,66.39,No,Good,,Good,96.34
STD02423,23,F,master,12.62,49.58,No,,53.56,No,Good,,Excellent,94.46
STD01706,19,F,bachelor,10.22,57.29,Yes,6.9,61.62,Yes,Excellent,Low,Good,100
STD01440,25,M,bachelor,8.81,65.48,Yes,6.56,72.69,No,Good,High,Excellent,99.42
STD00257,23,M,master,16.85,54.69,No,7.55,61.91,No,Excellent,Medium,Good,100
STD02436,21,F,bachelor,6.15,60.66,Yes,7.57,,No,Good,High,Excellent,94.94
STD00682,20,F,master,5.02,,Yes,7.35,50.01,No,Excellent,,Poor,80.25
STD00425,20,F,high_school,,65.08,No,5.86,75.5,Yes,Good,High,Good,100
STD01395,22,F,high_school,3.65,50.74,Yes,5.7,46.24,No,Good,Medium,Excellent,76.31
STD01452,21,F,master,14.63,38.61,No,3.86,49.53,Yes,Excellent,Low,Good,95.47
STD01285,20,M,bachelor,112.69,,Yes,6.27,64.16,No,Good,Medium,Good,78.27
STD01745,18,F,high_school,,74.23,No,6.72,55.05,No,Good,Medium,Excellent,92.0
STD00759,18,M,high_school,,50.91,Yes,7.98,68.38,Yes,Poor,Low,Good,95.53
STD00419,23,F,bachelor,5.43,45.78,No,7.34,68.36,Yes,Excellent,Medium,Poor,90.73
STD00888,23,M,bachelor,4.76,72.92,Yes,8.79,54.93,Yes,Good,High,Excellent,98.3
STD01718,18,F,high_school,8.85,53.97,Yes,9.15,65.67,No,Poor,Medium,Excellent,87.65
STD00335,21,F,master,20.29,55.73,Yes,5.9,,No,Good,Low,Poor,96.76
STD01681,22,F,bachelor,12.03,38.72,Yes,5.47,57.59,No,Good,Low,Good,89.15
STD00798,24,M,master,15.14,62.15,Yes,7.96,47.69,No,Good,Medium,Good,100
STD01154,23,F,bachelor,10.76,,Yes,5.76,57.0,Yes,Excellent,High,Excellent,100
STD00670,25,M,high_school,12.3,68.09,No,6.7,55.45,No,Excellent,Low,Excellent,96.79
STD00552,21,F,bachelor,7.64,72.71,Yes,7.95,69.02,No,Good,,Excellent,95.98
STD00420,18,F,high_school,9.84,,No,6.14,38.78,No,Poor,Medium,Good,77.46
STD00854,24,F,bachelor,4.99,56.01,Yes,6.3,54.93,No,Good,Medium,Excellent,84.6
STD01526,19,F,master,,61.09,Yes,4.74,,No,Excellent,Medium,Good,84.82
STD01573,25,F,high_school,15.63,72.09,No,8.38,61.06,No,Poor,Low,Excellent,100
STD01283,25,F,master,15.57,57.1,Yes,7.18,41.36,Yes,Good,Medium,Good,100
STD00980,23,M,bachelor,2.52,57.04,Yes,6.47,51.22,Yes,Excellent,Medium,Good,86.92
STD00473,18,F,high_school,6.88,,Yes,7.64,61.18,  No ,Excellent,Low,Good,91.03
STD00373,24,F,high_school,16.78,69.04,Yes,7.76,69.81,No,Excellent,Medium,Good,100
STD00857,24,M,bachelor,8.29,65.79,Yes,8.93,56.83,Yes,Good,Low,Good,94.53
STD01326,22,M,bachelor,14.69,34.91,No,6.54,60.78,No,Excellent,Medium,Good,100
STD01589,18,M,high_school,14.61,47.32,Yes,,62.0,No,Good,LOW,Good,95.98
STD01321,25,F,bachelor,,66.16,No,15.03,46.3,Yes,Good,High,Excellent,95.73
STD00333,21,M,bachelor,0.86,,Yes,,52.79,No,,Medium,Good,82.76
STD00462,20,F,bachelor,1.01,68.32,Yes,,63.41,No,,Low,Good,79.0
STD00892,23,M,high_school,13.26,69.13,Yes,,51.25,No,Excellent,High,Excellent,100
